DateTime,TATAMOTORSEQN
12-01-2023 09:26,418.65
12-01-2023 09:26,418.6
12-01-2023 09:26,418.6
12-01-2023 09:26,418.6
12-01-2023 09:26,418.65
12-01-2023 09:26,418.6
12-01-2023 09:26,418.65
12-01-2023 09:26,418.7
12-01-2023 09:26,418.8
12-01-2023 09:26,418.75
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:26,418.7
12-01-2023 09:27,418.8
12-01-2023 09:27,418.8
12-01-2023 09:27,418.8
12-01-2023 09:27,418.8
12-01-2023 09:27,418.8
